Subtracted_Data X1	Subtracted_Data Y1
	Subtracted from B
3483.2166	0.0132931733559344
3481.16765	0.0135427054116112
3479.1187	0.0137325671185322
3477.06975	0.0139090586163953
3475.0208	0.0140940004297616
3472.97185	0.014279004930363
3470.92289	0.0144922455759137
3468.87394	0.0147712442404265
3466.82499	0.0150817761915885
3464.77604	0.0153878519912134
3462.72709	0.0157119437492641
3460.67814	0.0160346773945085
3458.62919	0.0163334843044529
3456.58024	0.0166228546801505
3454.53129	0.0168917492933904
3452.48234	0.0171333823348075
3450.43339	0.0173329951355078
3448.38443	0.0174990416962887
3446.33548	0.0176644104070966
3444.28653	0.0178572566262117
3442.23758	0.0180835094778831
3440.18863	0.0183432971522552
3438.13968	0.0186312817962341
3436.09073	0.0189211572309504
3434.04178	0.0191826625264193
3431.99283	0.0194147584531443
3429.94388	0.0196488582976275
3427.89492	0.0198870721693451
3425.84597	0.020105799770541
3423.79702	0.020320173835141
3421.74807	0.0205275261921014
3419.69912	0.0207291796315443
3417.65017	0.0209371084963891
3415.60122	0.0211385360196854
3413.55227	0.0213454184661717
3411.50332	0.0215629428496199
3409.45437	0.0217756174798626
3407.40542	0.0219682492990297
3405.35646	0.0221142606338733
3403.30751	0.0222430376120577
3401.25856	0.0223833871757338
3399.20961	0.0225156094797291
3397.16066	0.0226441766360763
3395.11171	0.0228043118555095
3393.06276	0.0230071026246262
3391.01381	0.0232422337151054
3388.96486	0.0235020686102266
3386.91591	0.0237715319101241
3384.86696	0.0240497653986308
3382.818	0.0243206167419391
3380.76905	0.0245576711628088
3378.7201	0.0247451383183948
3376.67115	0.0248857527646927
3374.6222	0.0250116879378976
3372.57325	0.0251547010079915
3370.5243	0.0253094450725703
3368.47535	0.0254732067134042
3366.4264	0.0256636616299943
3364.37745	0.0258717344231127
3362.32849	0.026085254659464
3360.27954	0.0263228663853965
3358.23059	0.0265860552762233
3356.18164	0.0268603160570368
3354.13269	0.0271333787594538
3352.08374	0.0273842765474175
3350.03479	0.0275982145548343
3347.98584	0.0277886875083815
3345.93689	0.0279757873963613
3343.88794	0.0281789999060368
3341.83899	0.028386073156202
3339.79003	0.0285661760801355
3337.74108	0.0286994640364603
3335.69213	0.0287797303928539
3333.64318	0.0288170581225097
3331.59423	0.0288205618367382
3329.54528	0.0287936457645669
3327.49633	0.0287444652662541
3325.44738	0.0286739449328363
3323.39843	0.0285776609147437
3321.34948	0.0284517504834518
3319.30052	0.0283290929795249
3317.25157	0.028254739689233
3315.20262	0.0282270812653658
3313.15367	0.028215748179722
3311.10472	0.028203655985053
3309.05577	0.0281875120522965
3307.00682	0.0281702590721111
3304.95787	0.0281320071559777
3302.90892	0.0280615903722735
3300.85997	0.027996838300561
3298.81102	0.0279593090144756
3296.76206	0.0279175198636738
3294.71311	0.0278579881978162
3292.66416	0.0278134033122677
3290.61521	0.0278153504299985
3288.56626	0.02783792157465
3286.51731	0.0278403671031386
3284.46836	0.0278157111541634
3282.41941	0.0277691950610001
3280.37046	0.02771145379644
3278.32151	0.0276576834562493
3276.27256	0.0275900846480351
3274.2236	0.0274903421423036
3272.17465	0.0273577606190656
3270.1257	0.0271937262062984
3268.07675	0.0269966929188061
3266.0278	0.0267883274027853
3263.97885	0.0265982510820586
3261.9299	0.0264141577786437
3259.88095	0.0262085286448797
3257.832	0.0259677271598894
3255.78305	0.0256955829038976
3253.73409	0.0254232738601042
3251.68514	0.0251911725818473
3249.63619	0.0250068461926025
3247.58724	0.0248331740330422
3245.53829	0.0246340399823892
3243.48934	0.024402441003341
3241.44039	0.0241476817776847
3239.39144	0.0238711484351745
3237.34249	0.023593141106196
3235.29354	0.0233335346200494
3233.24459	0.0230741585436632
3231.19563	0.0228085528512069
3229.14668	0.0225487552544079
3227.09773	0.0222963509763073
3225.04878	0.0220686808960558
3222.99983	0.0218802533273604
3220.95088	0.0217213684002053
3218.90193	0.0215666520633754
3216.85298	0.0213894904466534
3214.80403	0.0211836135444274
3212.75508	0.0209583079508634
3210.70613	0.020718760698965
3208.65717	0.0204905389122341
3206.60822	0.020288485732273
3204.55927	0.0200907746174264
3202.51032	0.0198892894470365
3200.46137	0.0196847556904256
3198.41242	0.0194544146810069
3196.36347	0.0192093629558143
3194.31452	0.0189938825722443
3192.26557	0.0188040836150394
3190.21662	0.0185905467961013
3188.16766	0.0183284681982113
3186.11871	0.0180395959403496
3184.06976	0.0177679315351613
3182.02081	0.0175378113369205
3179.97186	0.0173458975054715
3177.92291	0.0171705535192571
3175.87396	0.016970939263726
3173.82501	0.0167243865700269
3171.77606	0.0164549240749016
3169.72711	0.0161987162006781
3167.67816	0.0159685155912201
3165.6292	0.0157675002297568
3163.58025	0.0155589295474807
3161.5313	0.0153198638805608
3159.48235	0.0150789472891949
3157.4334	0.0148503260574136
3155.38445	0.0146398207041344
3153.3355	0.0144622562731596
3151.28655	0.0143085302064789
3149.2376	0.0141648611861447
3147.18865	0.0139992416887367
3145.13969	0.0137907411001883
3143.09074	0.0135712342362958
3141.04179	0.0133587316594603
3138.99284	0.0131334068280087
3136.94389	0.0128955599105598
3134.89494	0.0126686765579361
3132.84599	0.0124784596419641
3130.79704	0.0123080871475892
3128.74809	0.0121126374855197
3126.69914	0.0118977773403758
3124.65019	0.011700114559612
3122.60123	0.0115273882123997
3120.55228	0.0113656903090851
3118.50333	0.0111768413667992
3116.45438	0.0109401913144353
3114.40543	0.0106799317230795
3112.35648	0.010426055031268
3110.30753	0.010190055965983
3108.25858	0.00997126635827378
3106.20963	0.00977973294490754
3104.16068	0.00959776494425846
3102.11173	0.00938964441189866
3100.06277	0.00915652218167797
3098.01382	0.0089333409426469
3095.96487	0.00873915198113805
3093.91592	0.00856990252405922
3091.86697	0.00841882482939297
3089.81802	0.00828826430279671
3087.76907	0.00817032200602992
3085.72012	0.00804415782437485
3083.67117	0.00791737505605869
3081.62222	0.00779306119974502
3079.57326	0.00764046663676272
3077.52431	0.00745371052671765
3075.47536	0.00723220614685907
3073.42641	0.00697682378800716
3071.37746	0.00670934778075885
3069.32851	0.00645529092667162
3067.27956	0.00623189455892569
3065.23061	0.00605698824598741
3063.18166	0.00594469112362139
3061.13271	0.0058843440838641
3059.08376	0.00583336040393313
3057.0348	0.00576215788592869
3054.98585	0.00567471994280641
3052.9369	0.00556349152597906
3050.88795	0.00542250129726218
3048.839	0.00526735259132326
3046.79005	0.00509394735068714
3044.7411	0.00487936401251131
3042.69215	0.00462855431711122
3040.6432	0.00437814418816095
3038.59425	0.00415878673450224
3036.5453	0.00397733414732934
3034.49634	0.0038144938214514
3032.44739	0.00364943469013406
3030.39844	0.00349077365043875
3028.34949	0.00335300996416007
3026.30054	0.003222995800793
3024.25159	0.00307909466526783
3022.20264	0.00293267458739096
3020.15369	0.00280073255623388
3018.10474	0.00267904381742417
3016.05579	0.00255400808567807
3014.00683	0.00242269474670137
3011.95788	0.00230232703234801
3009.90893	0.00219052636451135
3007.85998	0.00206317660851783
3005.81103	0.0019102792880155
3003.76208	0.00175785399421472
3001.71313	0.00163497011427277
2999.66418	0.00153737576836633
2997.61523	0.00144347968700324
2995.56628	0.00134683090568652
2993.51733	0.00126598297295764
2991.46837	0.00121252103603026
2989.41942	0.00116481719580312
2987.37047	0.00109740631955707
2985.32152	0.00101599096808029
2983.27257	9.50120408733506E-4
2981.22362	9.12991822751604E-4
2979.17467	8.98717432794363E-4
2977.12572	9.04722802957434E-4
2975.07677	9.41131471618111E-4
2973.02782	0.00101177854939302
2970.97886	0.00109745944333981
2968.92991	0.00116853603148173
2966.88096	0.00122487307235442
2964.83201	0.00127810033600739
2962.78306	0.00131763938027309
2960.73411	0.00132396112661855
2958.68516	0.00131801604435197
2956.63621	0.00134546048509149
2954.58726	0.00143115439932907
2952.53831	0.0015658582205095
2950.48936	0.00173073056133306
2948.4404	0.00191317437837922
2946.39145	0.00210545235672155
2944.3425	0.00229747424024413
2942.29355	0.00247073348322478
2940.2446	0.00261321223618194
2938.19565	0.00275016864357752
2936.1467	0.0029039649391255
2934.09775	0.00307351539270872
2932.0488	0.003250829277608
2929.99985	0.00343985254658567
2927.9509	0.00365646779408529
2925.90194	0.00390549879100421
2923.85299	0.0041723937426118
2921.80404	0.0044432162387752
2919.75509	0.0047133963921216
2917.70614	0.00497170366193907
2915.65719	0.0052022378381635
2913.60824	0.0054062932808281
2911.55929	0.0056112095987956
2909.51034	0.0058510051173028
2907.46139	0.00612271176048137
2905.41243	0.00638549719044131
2903.36348	0.0066066557661039
2901.31453	0.00678428727623304
2899.26558	0.00692562273128995
2897.21663	0.00702488862171386
2895.16768	0.00708539739671838
2893.11873	0.00712642531635977
2891.06978	0.00714199072209478
2889.02083	0.00710802144397953
2886.97188	0.00701760370306239
2884.92293	0.00689878298927651
2882.87397	0.00679677221334417
2880.82502	0.00673398790587133
2878.77607	0.00668162487798079
2876.72712	0.00660665169642482
2874.67817	0.0065139645321852
2872.62922	0.00642396181148676
2870.58027	0.00632279762187287
2868.53132	0.00619994731779876
2866.48237	0.00608296769203941
2864.43342	0.00597566894522822
2862.38447	0.00583593367106909
2860.33551	0.00564512862613197
2858.28656	0.00542260246740902
2856.23761	0.00519542330887524
2854.18866	0.00498055066708106
2852.13971	0.00477865446581929
2850.09076	0.00456163539836636
2848.04181	0.00430962945205168
2845.99286	0.00404543324762331
2843.94391	0.00379638638738932
2841.89496	0.00354637146742074
2839.846	0.00329523488197518
2837.79705	0.00306418049133919
2835.7481	0.00283482844535727
2833.69915	0.00259416540967581
2831.6502	0.00236461696064416
2829.60125	0.00216669918132246
2827.5523	0.00199786932531639
2825.50335	0.00184108690860135
2823.4544	0.00169027072330898
2821.40545	0.00154596399611319
2819.3565	0.00141524389013991
2817.30754	0.00131895227435892
2815.25859	0.00125109843851557
2813.20964	0.00118553782616204
2811.16069	0.00112456026343542
2809.11174	0.00107908002894245
2807.06279	0.00102902496375001
2805.01384	9.6064870069821E-4
2802.96489	8.78403967567079E-4
2800.91594	7.83078340132651E-4
2798.86699	6.7448200980814E-4
2796.81803	5.63293949228153E-4
2794.76908	4.71423900215051E-4
2792.72013	3.99641333054558E-4
2790.67118	3.35385401246481E-4
2788.62223	2.81579410707211E-4
2786.57328	2.35038611748775E-4
2784.52433	1.85150506162647E-4
2782.47538	1.35647065296405E-4
2780.42643	9.86749726073509E-5
2778.37748	6.29838641776226E-5
2776.32853	1.40245203421054E-5
2774.27957	-4.46584609759173E-5
2772.23062	-9.45132285021136E-5
2770.18167	-1.20741055735743E-4
2768.13272	-1.36848180020407E-4
2766.08377	-1.64943867525927E-4
2764.03482	-2.05857021872386E-4
2761.98587	-2.40193693403448E-4
2759.93692	-2.56045685621018E-4
2757.88797	-2.63422755439255E-4
2755.83902	-2.72359702449758E-4
2753.79007	-2.73705283320416E-4
2751.74111	-2.51493775115426E-4
2749.69216	-2.1342461330282E-4
2747.64321	-1.76618047861556E-4
2745.59426	-1.42981674800764E-4
2743.54531	-9.91741770625605E-5
2741.49636	-4.6098612039424E-5
2739.44741	-1.64046435091329E-5
2737.39846	-8.19894887156068E-6
2735.34951	1.54434957726803E-5
2733.30056	5.96829696705826E-5
2731.2516	9.93992226474026E-5
2729.20265	1.20476529397617E-4
2727.1537	1.27622694011315E-4
2725.10475	1.38785339568482E-4
2723.0558	1.66690353324302E-4
2721.00685	2.02425659820652E-4
2718.9579	2.3187553159326E-4
2716.90895	2.46426503604135E-4
2714.86	2.44858402009183E-4
2712.81105	2.24175566785331E-4
2710.7621	1.83056105001157E-4
2708.71314	1.49600193854876E-4
2706.66419	1.45440078895555E-4
2704.61524	1.54419896672126E-4
2702.56629	1.49076091040969E-4
2700.51734	1.27633339282626E-4
2698.46839	1.13479882165718E-4
2696.41944	1.2170122822661E-4
2694.37049	1.44084243093958E-4
2692.32154	1.65333597843646E-4
2690.27259	1.79450691444358E-4
2688.22364	1.90655389445162E-4
2686.17468	1.92696512563931E-4
2684.12573	1.76479566254064E-4
2682.07678	1.65515986101141E-4
2680.02783	1.764574636009E-4
2677.97888	2.00426322694088E-4
2675.92993	2.31558431339751E-4
2673.88098	2.76704589633591E-4
2671.83203	3.39810620305695E-4
2669.78308	4.14116495080939E-4
2667.73413	4.82355353021611E-4
2665.68517	5.23441344685244E-4
2663.63622	5.40216222444278E-4
2661.58727	5.59177847273386E-4
2659.53832	5.78615935355806E-4
2657.48937	5.65860911695442E-4
2655.44042	5.26270393631296E-4
2653.39147	4.95283416652195E-4
2651.34252	4.59135396347306E-4
2649.29357	4.02677163507576E-4
2647.24462	3.57411088402367E-4
2645.19567	3.51771683629444E-4
2643.14671	3.64980792108212E-4
2641.09776	3.69138084817266E-4
2639.04881	3.67555902423346E-4
2636.99986	3.64171005200046E-4
2634.95091	3.60105715722463E-4
2632.90196	3.65694997179135E-4
2630.85301	3.73427658922173E-4
2628.80406	3.60263098548702E-4
2626.75511	3.30554408572943E-4
2624.70616	2.99586765170114E-4
2622.6572	2.60916852937256E-4
2620.60825	2.16074207154974E-4
2618.5593	1.91176598402821E-4
2616.51035	2.01816910387352E-4
2614.4614	2.27515614254638E-4
2612.41245	2.51186887081018E-4
2610.3635	2.84740352794925E-4
2608.31455	3.28945363841182E-4
2606.2656	3.72064514349491E-4
2604.21665	4.06478003547114E-4
2602.1677	4.07262878070158E-4
2600.11874	3.56012021663578E-4
2598.06979	2.79449539796571E-4
2596.02084	1.99385510793777E-4
2593.97189	1.03630012984602E-4
2591.92294	-9.45485306627249E-6
2589.87399	-1.04873463012165E-4
2587.82504	-1.53440174720025E-4
2585.77609	-1.63815499893475E-4
2583.72714	-1.30777569087862E-4
2581.67819	-4.76565898510112E-5
2579.62924	5.39548012475571E-5
2577.58028	1.47332745923585E-4
2575.53133	2.23174200377167E-4
2573.48238	2.85090147962426E-4
2571.43343	3.55252644407637E-4
2569.38448	4.31806634703769E-4
2567.33553	4.7169341718682E-4
2565.28658	4.61347502871846E-4
2563.23763	4.24877610928064E-4
2561.18868	3.77768053544805E-4
2559.13973	3.38715772954353E-4
2557.09077	3.26734467480433E-4
2555.04182	3.4707312956908E-4
2552.99287	3.80998851218493E-4
2550.94392	4.03389584160028E-4
2548.89497	4.16127791809855E-4
2546.84602	4.31910454681593E-4
2544.79707	4.74692445874384E-4
2542.74812	5.61288367003411E-4
2540.69917	6.59055832802042E-4
2538.65022	7.24203098131756E-4
2536.60127	7.61761960910141E-4
2534.55231	7.68673721321827E-4
2532.50336	7.33780132044737E-4
2530.45441	6.97705751191243E-4
2528.40546	6.88088711538945E-4
2526.35651	6.81761703190535E-4
2524.30756	6.57729398299798E-4
2522.25861	5.97439882736728E-4
2520.20966	5.05517712968686E-4
2518.16071	4.31311453278066E-4
2516.11176	4.21436598792933E-4
2514.06281	4.68409110377141E-4
2512.01385	5.27423681930761E-4
2509.9649	5.70860527720392E-4
2507.91595	5.91814794143863E-4
2505.867	5.77010574415661E-4
2503.81805	5.50692359094987E-4
2501.7691	5.55167962649433E-4
2499.72015	5.81568728967374E-4
2497.6712	5.91912879774251E-4
2495.62225	5.75838571444338E-4
2493.5733	5.5574410497724E-4
2491.52434	5.74163540833993E-4
2489.47539	6.33214649887356E-4
2487.42644	6.90942804824519E-4
2485.37749	7.34705595531711E-4
2483.32854	7.73344762713162E-4
2481.27959	7.98887601707426E-4
2479.23064	7.89117040202879E-4
2477.18169	7.48286594132085E-4
2475.13274	7.12378310672223E-4
2473.08379	6.85799540993061E-4
2471.03484	6.5769068044184E-4
2468.98588	6.49318821202804E-4
2466.93693	6.8577910976326E-4
2464.88798	7.6440198673258E-4
2462.83903	8.54101591391663E-4
2460.79008	9.1940295605199E-4
2458.74113	9.66179506227974E-4
2456.69218	0.00102101054979575
2454.64323	0.00107577856206107
2452.59428	0.00110108097416518
2450.54533	0.00108545183454088
2448.49637	0.00104136185532586
2446.44742	9.8384283463506E-4
2444.39847	9.20750099999526E-4
2442.34952	8.80364318321184E-4
2440.30057	8.92658452830003E-4
2438.25162	9.41768394932478E-4
2436.20267	9.95902411868031E-4
2434.15372	0.00103994750391643
2432.10477	0.0010768087939423
2430.05582	0.00111724657510847
2428.00687	0.00116030169534268
2425.95791	0.00120443581705659
2423.90896	0.00123782100990601
2421.86001	0.00124330807658271
2419.81106	0.00122665279715833
2417.76211	0.00120896840676981
2415.71316	0.00121620980072395
2413.66421	0.00125785221468068
2411.61526	0.00129972382548494
2409.56631	0.00129962568296891
2407.51736	0.00125339500379148
2405.46841	0.00118537580334833
2403.41945	0.00112200259477691
2401.3705	0.00108113975547232
2399.32155	0.00107752044111444
2397.2726	0.00111076467454155
2395.22365	0.00114637486181262
2393.1747	0.00115273121836009
2391.12575	0.00114018683258531
2389.0768	0.00112334820104048
2387.02785	0.00112019739524777
2384.9789	0.0011383544300306
2382.92994	0.00114396416599059
2380.88099	0.00109743384208033
2378.83204	0.00100832899492008
2376.78309	9.39554450655258E-4
2374.73414	9.32042098502789E-4
2372.68519	9.70434193939756E-4
2370.63624	0.0010337349032719
2368.58729	0.0011212107914634
2366.53834	0.00123797457320194
2364.48939	0.00137826110414255
2362.44044	0.00152517405277218
2360.39148	0.00166505691868047
2358.34253	0.00178856089389532
2356.29358	0.00189317879940824
2354.24463	0.00196652109331028
2352.19568	0.00199156477779961
2350.14673	0.00199601986714433
2348.09778	0.00203429320820058
2346.04883	0.00209591381977906
2343.99988	0.00213603065042344
2341.95093	0.00214707768728375
2339.90197	0.00214655680116061
2337.85302	0.00214417800765556
2335.80407	0.00214175086988594
2333.75512	0.00214781798264784
2331.70617	0.00217312102619651
2329.65722	0.00219778632332253
2327.60827	0.00220705330015772
2325.55932	0.00220760934664397
2323.51037	0.00221402422521768
2321.46142	0.00222646947997972
2319.41247	0.00222588589580365
2317.36351	0.00220244502679846
2315.31456	0.00217552204698734
2313.26561	0.00214260977745702
2311.21666	0.00208129153703648
2309.16771	0.0020125895494305
2307.11876	0.00199559846251924
2305.06981	0.00204953960299013
2303.02086	0.00214078361880716
2300.97191	0.00223056995499252
2298.92296	0.00231456336876305
2296.87401	0.00241594898893605
2294.82505	0.00254942325655086
2292.7761	0.00268347446785534
2290.72715	0.002785450647609
2288.6782	0.00288198487968205
2286.62925	0.00299517633617901
2284.5803	0.00308584815383947
2282.53135	0.00311763794905094
2280.4824	0.00310582134726068
2278.43345	0.00308097715930684
2276.3845	0.00303101448676232
2274.33554	0.00292444877524091
2272.28659	0.00276759637533883
2270.23764	0.0025989093842637
2268.18869	0.00244667700330063
2266.13974	0.00231229249781344
2264.09079	0.00218445232421926
2262.04184	0.00208874885013803
2259.99289	0.00207671109478369
2257.94394	0.0021154608547594
2255.89499	0.00215969456239315
2253.84604	0.00223535752760339
2251.79708	0.00236805116891111
2249.74813	0.00250839047950315
2247.69918	0.00260179588243589
2245.65023	0.00264421268764879
2243.60128	0.00266318800717601
2241.55233	0.00267090245954762
2239.50338	0.00265375384236309
2237.45443	0.00260670103920543
2235.40548	0.00253278439796115
2233.35653	0.00246223881299639
2231.30758	0.0024404213589939
2229.25862	0.0024478022328138
2227.20967	0.0024756118123171
2225.16072	0.00260103522650149
2223.11177	0.00285594537974182
2221.06282	0.00310703872693632
2219.01387	0.00325769044135852
2216.96492	0.00333599062841964
2214.91597	0.00338986649761439
2212.86702	0.00341232219695367
2210.81807	0.00338516728195515
2208.76911	0.00332875430247521
2206.72016	0.00324417788982377
2204.67121	0.00312276796943402
2202.62226	0.00296729338077196
2200.57331	0.00274824241337936
2198.52436	0.00249969613670312
2196.47541	0.00237530121735265
2194.42646	0.00238146450294429
2192.37751	0.00231792317242943
2190.32856	0.00213325601258187
2188.27961	0.001967770324446
2186.23065	0.00192807205160592
2184.1817	0.00201537347249314
2182.13275	0.00218893211441377
2180.0838	0.00240232224027761
2178.03485	0.00262788736218641
2175.9859	0.00289153659030418
2173.93695	0.00320783966829086
2171.888	0.00348039801402632
