  26324	     8922	        0	7a40	Chkpt 1
  26324	     8953	       31	7a40	Checkpt 0
  26324	     8953	        0	7a40	Chkpt 1
  26324	     8953	        0	7a40	Checkpt 0
  26324	     8953	        0	7a40	Chkpt 1
  26324	     9000	       47	7a40	Checkpt 0
  26324	     9000	        0	7a40	Chkpt 1
  26324	     9031	       31	7a40	Checkpt 0
  26324	     9031	        0	7a40	Chkpt 1
  26324	     9063	       32	7a40	Checkpt 0
  26324	     9063	        0	7a40	Chkpt 1
  26324	     9109	       46	7a40	Checkpt 0
  26324	     9109	        0	7a40	Chkpt 1
  26324	     9125	       16	7a40	Checkpt 0
  26324	     9125	        0	7a40	Chkpt 1
  26324	     9172	       47	7a40	Checkpt 0
  26324	     9172	        0	7a40	Chkpt 1
  26324	     9172	        0	7a40	Checkpt 0
  26324	     9172	        0	7a40	Chkpt 1
  26324	     9266	       94	7a40	Checkpt 0
  26324	     9266	        0	7a40	Chkpt 1
  26324	    14719	     5453	7a40	Checkpt 0
  26324	    14719	        0	7a40	Chkpt 1
  26324	    14734	       15	7a40	Checkpt 0
  26324	    14734	        0	7a40	Chkpt 1
  26324	    14813	       79	7a40	Checkpt 0
  26324	    14813	        0	7a40	Chkpt 1
  26324	    15016	      203	7a40	Checkpt 0
  26324	    15016	        0	7a40	Chkpt 1
  26324	    15250	      234	7a40	Checkpt 0
  26324	    15250	        0	7a40	Chkpt 1
  26324	    15250	        0	7a40	Checkpt 0
  26324	    15250	        0	7a40	Chkpt 1
  26324	    15266	       16	7a40	Checkpt 0
  26324	    15266	        0	7a40	Chkpt 1
  26324	    15266	        0	7a40	Checkpt 0
  26324	    15266	        0	7a40	Chkpt 1
  26324	    15281	       15	7a40	Checkpt 0
  26324	    15281	        0	7a40	Chkpt 1
  26324	    15281	        0	7a40	Checkpt 0
  26324	    15281	        0	7a40	Chkpt 1
  26324	    15297	       16	7a40	Checkpt 0
  26324	    15297	        0	7a40	Chkpt 1
  26324	    15297	        0	7a40	Checkpt 0
  26324	    15297	        0	7a40	Chkpt 1
  26324	    15313	       16	7a40	Checkpt 0
  26324	    15313	        0	7a40	Chkpt 1
  26324	    15313	        0	7a40	Checkpt 0
  26324	    15313	        0	7a40	Chkpt 1
  26324	    15328	       15	7a40	Checkpt 0
  26324	    15328	        0	7a40	Chkpt 1
  26324	    15328	        0	7a40	Checkpt 0
  26324	    15328	        0	7a40	Chkpt 1
  26324	    15344	       16	7a40	Checkpt 0
  26324	    15344	        0	7a40	Chkpt 1
  26324	    15344	        0	7a40	Checkpt 0
  26324	    15344	        0	7a40	Chkpt 1
  26324	    15359	       15	7a40	Checkpt 0
  26324	    15359	        0	7a40	Chkpt 1
  26324	    15359	        0	7a40	Checkpt 0
  26324	    15359	        0	7a40	Chkpt 1
  26324	    15375	       16	7a40	Checkpt 0
  26324	    15375	        0	7a40	Chkpt 1
  26324	    15375	        0	7a40	Checkpt 0
  26324	    15375	        0	7a40	Chkpt 1
  26324	    15391	       16	7a40	Checkpt 0
  26324	    15391	        0	7a40	Chkpt 1
  26324	    15391	        0	7a40	Checkpt 0
  26324	    15391	        0	7a40	Chkpt 1
  26324	    15406	       15	7a40	Checkpt 0
  26324	    15406	        0	7a40	Chkpt 1
  26324	    15406	        0	7a40	Checkpt 0
  26324	    15406	        0	7a40	Chkpt 1
  26324	    15422	       16	7a40	Checkpt 0
  26324	    15422	        0	7a40	Chkpt 1
  26324	    15422	        0	7a40	Checkpt 0
  26324	    15422	        0	7a40	Chkpt 1
  26324	    15438	       16	7a40	Checkpt 0
  26324	    15438	        0	7a40	Chkpt 1
  26324	    15453	       15	7a40	Checkpt 0
  26324	    15453	        0	7a40	Chkpt 1
  26324	    15453	        0	7a40	Checkpt 0
  26324	    15453	        0	7a40	Chkpt 1
  26324	    15453	        0	7a40	Checkpt 0
  26324	    15453	        0	7a40	Chkpt 1
  26324	    15469	       16	7a40	Checkpt 0
  26324	    15469	        0	7a40	Chkpt 1
  26324	    15469	        0	7a40	Checkpt 0
  26324	    15469	        0	7a40	Chkpt 1
  26324	    15484	       15	7a40	Checkpt 0
  26324	    15484	        0	7a40	Chkpt 1
  26324	    15500	       16	7a40	Checkpt 0
  26324	    15500	        0	7a40	Chkpt 1
  26324	    15500	        0	7a40	Checkpt 0
  26324	    15500	        0	7a40	Chkpt 1
  26324	    15516	       16	7a40	Checkpt 0
  26324	    15516	        0	7a40	Chkpt 1
  26324	    15516	        0	7a40	Checkpt 0
  26324	    15516	        0	7a40	Chkpt 1
  26324	    15531	       15	7a40	Checkpt 0
  26324	    15531	        0	7a40	Chkpt 1
  26324	    15531	        0	7a40	Checkpt 0
  26324	    15531	        0	7a40	Chkpt 1
  26324	    15547	       16	7a40	Checkpt 0
  26324	    15547	        0	7a40	Chkpt 1
  26324	    15547	        0	7a40	Checkpt 0
  26324	    15547	        0	7a40	Chkpt 1
  26324	    15563	       16	7a40	Checkpt 0
  26324	    15563	        0	7a40	Chkpt 1
  26324	    15563	        0	7a40	Checkpt 0
  26324	    15563	        0	7a40	Chkpt 1
  26324	    15578	       15	7a40	Checkpt 0
  26324	    15578	        0	7a40	Chkpt 1
  26324	    15578	        0	7a40	Checkpt 0
  26324	    15578	        0	7a40	Chkpt 1
  26324	    15594	       16	7a40	Checkpt 0
  26324	    15594	        0	7a40	Chkpt 1
  26324	    15594	        0	7a40	Checkpt 0
  26324	    15594	        0	7a40	Chkpt 1
  26324	    15609	       15	7a40	Checkpt 0
  26324	    15609	        0	7a40	Chkpt 1
  26324	    15609	        0	7a40	Checkpt 0
  26324	    15609	        0	7a40	Chkpt 1
  26324	    15625	       16	7a40	Checkpt 0
  26324	    15625	        0	7a40	Chkpt 1
  26324	    15625	        0	7a40	Checkpt 0
  26324	    15625	        0	7a40	Chkpt 1
  26324	    15641	       16	7a40	Checkpt 0
  26324	    15641	        0	7a40	Chkpt 1
  26324	    15641	        0	7a40	Checkpt 0
  26324	    15641	        0	7a40	Chkpt 1
  26324	    15656	       15	7a40	Checkpt 0
  26324	    15656	        0	7a40	Chkpt 1
  26324	    15656	        0	7a40	Checkpt 0
  26324	    15656	        0	7a40	Chkpt 1
  26324	    15672	       16	7a40	Checkpt 0
  26324	    15672	        0	7a40	Chkpt 1
  26324	    15672	        0	7a40	Checkpt 0
  26324	    15672	        0	7a40	Chkpt 1
  26324	    15688	       16	7a40	Checkpt 0
  26324	    15688	        0	7a40	Chkpt 1
  26324	    15688	        0	7a40	Checkpt 0
  26324	    15688	        0	7a40	Chkpt 1
  26324	    15703	       15	7a40	Checkpt 0
  26324	    15703	        0	7a40	Chkpt 1
  26324	    15703	        0	7a40	Checkpt 0
  26324	    15703	        0	7a40	Chkpt 1
  26324	    15719	       16	7a40	Checkpt 0
  26324	    15719	        0	7a40	Chkpt 1
  26324	    15719	        0	7a40	Checkpt 0
  26324	    15719	        0	7a40	Chkpt 1
  26324	    15734	       15	7a40	Checkpt 0
  26324	    15734	        0	7a40	Chkpt 1
  26324	    15734	        0	7a40	Checkpt 0
  26324	    15734	        0	7a40	Chkpt 1
  26324	    15750	       16	7a40	Checkpt 0
  26324	    15750	        0	7a40	Chkpt 1
  26324	    15766	       16	7a40	Checkpt 0
  26324	    15766	        0	7a40	Chkpt 1
  26324	    15766	        0	7a40	Checkpt 0
  26324	    15766	        0	7a40	Chkpt 1
  26324	    15859	       93	7a40	Checkpt 0
  26324	    15859	        0	7a40	Chkpt 1
  26324	    15938	       79	7a40	Checkpt 0
  26324	    15938	        0	7a40	Chkpt 1
  26324	    15953	       15	7a40	Checkpt 0
  26324	    15953	        0	7a40	Chkpt 1
  26324	    15969	       16	7a40	Checkpt 0
  26324	    15969	        0	7a40	Chkpt 1
  26324	    15984	       15	7a40	Checkpt 0
  26324	    15984	        0	7a40	Chkpt 1
  26324	    15984	        0	7a40	Checkpt 0
  26324	    15984	        0	7a40	Chkpt 1
  26324	    16000	       16	7a40	Checkpt 0
  26324	    16000	        0	7a40	Chkpt 1
  26324	    16000	        0	7a40	Checkpt 0
  26324	    16000	        0	7a40	Chkpt 1
  26324	    16016	       16	7a40	Checkpt 0
  26324	    16016	        0	7a40	Chkpt 1
  26324	    16016	        0	7a40	Checkpt 0
  26324	    16016	        0	7a40	Chkpt 1
  26324	    16031	       15	7a40	Checkpt 0
  26324	    16031	        0	7a40	Chkpt 1
  26324	    16047	       16	7a40	Checkpt 0
  26324	    16047	        0	7a40	Chkpt 1
  26324	    16047	        0	7a40	Checkpt 0
  26324	    16047	        0	7a40	Chkpt 1
  26324	    16063	       16	7a40	Checkpt 0
  26324	    16063	        0	7a40	Chkpt 1
  26324	    16063	        0	7a40	Checkpt 0
  26324	    16063	        0	7a40	Chkpt 1
  26324	    16078	       15	7a40	Checkpt 0
  26324	    16078	        0	7a40	Chkpt 1
  26324	    16094	       16	7a40	Checkpt 0
  26324	    16094	        0	7a40	Chkpt 1
  26324	    16125	       31	7a40	Checkpt 0
  26324	    16125	        0	7a40	Chkpt 1
  26324	    16734	      609	7a40	Checkpt 0
  26324	    16734	        0	7a40	Chkpt 1
  26324	    16797	       63	7a40	Checkpt 0
  26324	    16797	        0	7a40	Chkpt 1
  26324	    16813	       16	7a40	Checkpt 0
  26324	    16813	        0	7a40	Chkpt 1
  26324	    16813	        0	7a40	Checkpt 0
  26324	    16813	        0	7a40	Chkpt 1
  26324	    16828	       15	7a40	Checkpt 0
  26324	    16828	        0	7a40	Chkpt 1
  26324	    16828	        0	7a40	Checkpt 0
  26324	    16828	        0	7a40	Chkpt 1
  26324	    16844	       16	7a40	Checkpt 0
  26324	    16844	        0	7a40	Chkpt 1
  26324	    16844	        0	7a40	Checkpt 0
  26324	    16844	        0	7a40	Chkpt 1
  26324	    16859	       15	7a40	Checkpt 0
  26324	    16859	        0	7a40	Chkpt 1
  26324	    16859	        0	7a40	Checkpt 0
  26324	    16859	        0	7a40	Chkpt 1
  26324	    16875	       16	7a40	Checkpt 0
  26324	    16875	        0	7a40	Chkpt 1
  26324	    16875	        0	7a40	Checkpt 0
  26324	    16875	        0	7a40	Chkpt 1
  26324	    16891	       16	7a40	Checkpt 0
  26324	    16891	        0	7a40	Chkpt 1
  26324	    16891	        0	7a40	Checkpt 0
  26324	    16891	        0	7a40	Chkpt 1
  26324	    16906	       15	7a40	Checkpt 0
  26324	    16906	        0	7a40	Chkpt 1
  26324	    16906	        0	7a40	Checkpt 0
  26324	    16906	        0	7a40	Chkpt 1
  26324	    16922	       16	7a40	Checkpt 0
  26324	    16922	        0	7a40	Chkpt 1
  26324	    16922	        0	7a40	Checkpt 0
  26324	    16922	        0	7a40	Chkpt 1
  26324	    16938	       16	7a40	Checkpt 0
  26324	    16938	        0	7a40	Chkpt 1
  26324	    16938	        0	7a40	Checkpt 0
  26324	    16938	        0	7a40	Chkpt 1
  26324	    16953	       15	7a40	Checkpt 0
  26324	    16953	        0	7a40	Chkpt 1
  26324	    16953	        0	7a40	Checkpt 0
  26324	    16953	        0	7a40	Chkpt 1
  26324	    16969	       16	7a40	Checkpt 0
  26324	    16969	        0	7a40	Chkpt 1
  26324	    16969	        0	7a40	Checkpt 0
  26324	    16969	        0	7a40	Chkpt 1
  26324	    16984	       15	7a40	Checkpt 0
  26324	    16984	        0	7a40	Chkpt 1
  26324	    16984	        0	7a40	Checkpt 0
  26324	    16984	        0	7a40	Chkpt 1
  26324	    17000	       16	7a40	Checkpt 0
  26324	    17000	        0	7a40	Chkpt 1
  26324	    17000	        0	7a40	Checkpt 0
  26324	    17000	        0	7a40	Chkpt 1
  26324	    17016	       16	7a40	Checkpt 0
  26324	    17016	        0	7a40	Chkpt 1
  26324	    17016	        0	7a40	Checkpt 0
  26324	    17016	        0	7a40	Chkpt 1
  26324	    17031	       15	7a40	Checkpt 0
  26324	    17031	        0	7a40	Chkpt 1
  26324	    17031	        0	7a40	Checkpt 0
  26324	    17031	        0	7a40	Chkpt 1
  26324	    17047	       16	7a40	Checkpt 0
  26324	    17047	        0	7a40	Chkpt 1
  26324	    17047	        0	7a40	Checkpt 0
  26324	    17047	        0	7a40	Chkpt 1
  26324	    17063	       16	7a40	Checkpt 0
  26324	    17063	        0	7a40	Chkpt 1
  26324	    17063	        0	7a40	Checkpt 0
  26324	    17063	        0	7a40	Chkpt 1
  26324	    17078	       15	7a40	Checkpt 0
  26324	    17078	        0	7a40	Chkpt 1
  26324	    17078	        0	7a40	Checkpt 0
  26324	    17078	        0	7a40	Chkpt 1
  26324	    17094	       16	7a40	Checkpt 0
  26324	    17094	        0	7a40	Chkpt 1
  26324	    17797	      703	7a40	Checkpt 0
  26324	    17797	        0	7a40	Chkpt 1
  26324	    17828	       31	7a40	Checkpt 0
  26324	    17828	        0	7a40	Chkpt 1
  26324	    17844	       16	7a40	Checkpt 0
  26324	    17844	        0	7a40	Chkpt 1
  26324	    17859	       15	7a40	Checkpt 0
  26324	    17859	        0	7a40	Chkpt 1
  26324	    17922	       63	7a40	Checkpt 0
  26324	    17922	        0	7a40	Chkpt 1
  26324	    17953	       31	7a40	Checkpt 0
